JobID,Offset,Period,Overhead,ExecutionTime,DeadLine,processorId,coreRequire
0,0,10000,0,283,10000,1,1
1,0,2000,0,273,2000,1,1
2,0,1000,0,38,1000,1,1
3,0,10000,0,296,10000,1,1
4,0,2000,0,1,2000,1,1
5,0,10000,0,1130,10000,1,1
6,0,10000,0,693,10000,0,1
7,0,1000,0,53,1000,1,1
8,0,1000,0,19,1000,1,1
9,0,1000,0,16,1000,1,1
10,0,10000,0,287,10000,0,1
11,0,1000,0,29,1000,0,1
12,0,2000,0,35,2000,1,1
13,0,2000,0,41,2000,1,1
14,0,10000,0,320,10000,0,1
15,0,1000,0,26,1000,0,1
16,0,2000,0,4,2000,1,1
17,0,10000,0,131,10000,0,1
18,0,10000,0,57,10000,1,1
19,0,1000,0,55,1000,0,1
20,0,2000,0,57,2000,1,1
21,0,2000,0,109,2000,1,1
22,0,1000,0,1,1000,0,1
23,0,1000,0,12,1000,1,1
24,0,2000,0,39,2000,1,1
25,0,2000,0,3,2000,1,1
26,0,1000,0,5,1000,0,1
27,0,2000,0,3,2000,1,1
28,0,1000,0,18,1000,0,1
29,0,2000,0,630,2000,0,1
*1,0
*3,1
*4,0
*4,2
*4,3
*5,0
*5,3
*6,0
*6,1
*6,3
*7,0
*7,1
*7,3
*8,0
*8,3
*8,4
*8,5
*8,6
*9,1
*9,2
*9,3
*9,5
*9,8
*10,1
*10,3
*10,9
*12,0
*12,2
*12,8
*12,10
*13,1
*13,8
*13,10
*14,4
*14,6
*14,10
*14,11
*14,12
*15,2
*15,3
*15,4
*15,5
*15,6
*15,7
*15,8
*15,9
*15,10
*15,12
*15,13
*16,1
*16,5
*16,7
*16,11
*16,13
*16,14
*17,2
*17,3
*17,5
*17,8
*17,9
*17,13
*17,14
*18,0
*18,3
*18,4
*18,6
*18,8
*18,9
*18,14
*18,16
*19,4
*19,5
*19,6
*19,7
*19,9
*19,16
*19,17
*19,18
*20,1
*20,3
*20,5
*20,6
*20,7
*20,11
*20,13
*20,14
*20,15
*20,17
*21,0
*21,5
*21,9
*21,11
*21,13
*21,14
*21,16
*21,17
*21,20
*22,1
*22,2
*22,3
*22,4
*22,6
*22,8
*22,9
*22,19
*22,20
*23,1
*23,8
*23,12
*23,13
*23,14
*23,15
*23,18
*23,19
*24,3
*24,5
*24,9
*24,10
*24,11
*24,17
*24,18
*24,20
*25,0
*25,1
*25,4
*25,10
*25,11
*25,12
*25,13
*25,15
*25,20
*25,21
*25,22
*25,24
*26,0
*26,3
*26,5
*26,7
*26,9
*26,10
*26,14
*26,15
*26,16
*26,17
*26,18
*26,20
*26,21
*26,22
*26,23
*27,0
*27,2
*27,4
*27,6
*27,9
*27,11
*27,18
*27,20
*27,21
*27,22
*27,23
*27,24
*27,26
*28,1
*28,3
*28,4
*28,5
*28,8
*28,11
*28,12
*28,13
*28,14
*28,17
*28,18
*28,20
*28,21
*28,25
*28,27
*29,1
*29,3
*29,7
*29,12
*29,16
*29,17
*29,20
*29,23
*29,24
*29,26
*29,27
@SF_Bound:6232
@RTDA_Bound:137242
