JobID,Offset,Period,Overhead,ExecutionTime,DeadLine,processorId,coreRequire
0,0,10000,0,28,10000,0,1
1,0,2000,0,59,2000,1,1
2,0,500,0,17,500,1,1
3,0,1000,0,14,1000,1,1
4,0,10000,0,224,10000,1,1
5,0,1000,0,5,1000,1,1
6,0,1000,0,42,1000,1,1
7,0,1000,0,12,1000,1,1
8,0,2000,0,1,2000,1,1
9,0,10000,0,85,10000,0,1
10,0,1000,0,9,1000,1,1
11,0,1000,0,45,1000,1,1
12,0,10000,0,87,10000,1,1
13,0,1000,0,56,1000,1,1
14,0,10000,0,82,10000,1,1
15,0,2000,0,33,2000,1,1
16,0,5000,0,211,5000,1,1
17,0,500,0,2,500,1,1
18,0,100000,0,227,100000,0,1
19,0,1000,0,30,1000,1,1
20,0,10000,0,164,10000,1,1
21,0,2000,0,11,2000,1,1
22,0,2000,0,38,2000,1,1
23,0,2000,0,8,2000,1,1
24,0,1000,0,11,1000,1,1
25,0,2000,0,68,2000,1,1
26,0,2000,0,84,2000,1,1
27,0,5000,0,80,5000,1,1
28,0,2000,0,23,2000,1,1
29,0,2000,0,1576,2000,0,1
*4,3
*5,4
*6,0
*6,3
*8,5
*9,1
*9,4
*9,5
*9,6
*9,8
*10,1
*10,8
*11,2
*11,3
*11,7
*11,8
*12,2
*12,4
*12,5
*12,8
*12,10
*12,11
*13,1
*13,5
*13,6
*13,7
*13,9
*14,1
*14,4
*14,6
*14,8
*14,9
*14,12
*14,13
*15,0
*15,1
*15,4
*15,8
*15,10
*15,12
*15,13
*16,4
*16,6
*16,11
*16,12
*16,14
*17,0
*17,7
*17,10
*17,11
*17,13
*17,15
*18,1
*18,3
*18,5
*18,6
*18,9
*18,10
*18,13
*18,14
*19,1
*19,2
*19,3
*19,8
*19,9
*19,13
*19,16
*20,0
*20,1
*20,3
*20,4
*20,5
*20,8
*20,11
*20,13
*20,17
*20,18
*21,0
*21,1
*21,2
*21,3
*21,4
*21,8
*21,9
*21,10
*21,16
*21,19
*22,1
*22,6
*22,14
*22,16
*22,19
*22,20
*22,21
*23,1
*23,4
*23,7
*23,8
*23,9
*23,10
*23,11
*23,13
*23,14
*23,16
*23,18
*23,22
*24,0
*24,2
*24,3
*24,5
*24,6
*24,7
*24,9
*24,10
*24,12
*24,14
*24,18
*24,20
*24,23
*25,3
*25,8
*25,13
*25,14
*25,16
*25,18
*25,23
*25,24
*26,3
*26,4
*26,5
*26,9
*26,11
*26,12
*26,13
*26,17
*26,18
*26,19
*26,20
*26,21
*26,24
*27,0
*27,2
*27,8
*27,12
*27,13
*27,14
*27,16
*27,17
*27,18
*27,20
*27,21
*27,24
*27,25
*28,2
*28,5
*28,8
*28,9
*28,11
*28,14
*28,15
*28,16
*28,19
*28,25
*28,26
*29,0
*29,4
*29,8
*29,10
*29,14
*29,22
*29,23
*29,24
*29,26
*29,28
@SF_Bound:2774
@RTDA_Bound:1.40862e+06
